id_cliente,edad,nivel_ingreso,visitas_mes,compras_mes,gasto_publicidad_dirigida,satisfaccion,miembro_premium,abandono,tipo_dispositivo,region,ingreso_anual
CL-113840,56.0,26997.61,10,1,27.09,4.7,0,1,tablet,este,34.61
CL-113841,39.0,27666.89,5,0,6.2,4.3,0,0,móvil,oeste,0.0
CL-113842,40.0,29160.1,10,0,12.14,2.7,0,1,tablet,sur,0.0
CL-113843,38.0,34767.78,7,0,28.64,5.0,1,0,móvil,oeste,0.0
CL-113844,59.0,36448.03,12,1,24.4,2.9,1,0,escritorio,sur,22.6
CL-113845,34.0,16130.35,10,0,15.86,3.3,0,0,móvil,este,0.0
CL-113846,38.0,27179.25,12,2,30.27,2.6,0,0,móvil,este,51.9
CL-113847,56.0,42274.04,9,1,14.16,3.2,0,0,móvil,oeste,26.42
CL-113848,40.0,16838.8,6,2,28.1,4.4,1,0,móvil,este,83.67
CL-113849,52.0,30743.13,11,1,44.85,3.6,0,0,móvil,oeste,32.31
CL-113850,27.0,28291.56,8,3,30.68,3.8,0,1,móvil,sur,90.5
CL-113851,36.0,24333.24,12,2,31.95,3.0,0,0,móvil,norte,54.24
CL-113852,56.0,45907.83,15,3,33.29,4.1,0,0,móvil,este,121.59
CL-113853,30.0,30368.36,13,4,11.43,2.3,0,1,móvil,sur,96.4
CL-113854,36.0,45111.45,13,1,44.91,3.4,0,0,tablet,este,30.1
CL-113855,41.0,30056.27,10,1,25.26,3.5,0,0,móvil,norte,30.61
CL-113856,26.0,34602.56,14,3,27.45,3.4,0,0,móvil,norte,85.8
CL-113857,33.0,24227.78,13,2,23.6,3.8,0,0,móvil,sur,58.52
CL-113858,39.0,24339.06,5,0,12.43,2.5,1,0,escritorio,este,0.0
CL-113859,39.0,34093.48,12,2,26.59,4.2,0,0,escritorio,oeste,59.11
CL-113860,53.0,34276.97,6,2,7.72,2.8,0,0,escritorio,norte,56.79
CL-113861,56.0,35979.87,16,3,28.5,4.9,1,0,móvil,sur,129.22
CL-113862,28.0,33766.78,9,2,15.58,3.9,0,0,móvil,este,51.6
CL-113863,39.0,16635.79,4,0,15.77,4.0,0,1,móvil,sur,0.0
CL-113864,46.0,21936.31,16,3,27.34,3.1,0,0,móvil,sur,90.88
CL-113865,56.0,38499.43,14,0,26.45,3.3,1,0,móvil,este,0.0
CL-113866,47.0,10415.35,9,3,22.26,4.5,1,0,móvil,norte,126.47
CL-113867,41.0,32926.07,10,3,21.36,2.6,1,1,móvil,oeste,92.47
CL-113868,46.0,28881.2,8,3,8.8,3.6,0,0,escritorio,norte,89.8
CL-113869,46.0,38495.82,10,1,14.2,3.6,0,0,móvil,este,27.1
CL-113870,27.0,34166.21,11,1,15.83,3.9,0,0,móvil,oeste,33.61
CL-113871,40.0,23360.2,15,2,24.83,3.8,0,0,móvil,este,34.94
CL-113872,56.0,22906.5,6,1,13.82,3.9,0,0,móvil,sur,29.73
CL-113873,36.0,24772.17,11,1,17.58,3.2,0,0,móvil,norte,24.46
CL-113874,40.0,35800.63,8,3,18.51,5.0,0,1,escritorio,oeste,100.58
CL-113875,35.0,8000.0,8,2,23.01,3.6,0,0,móvil,norte,60.47
CL-113876,18.0,31573.79,10,1,16.81,4.3,0,0,móvil,oeste,29.51
CL-113877,38.0,21169.65,8,1,10.02,4.3,0,0,móvil,este,25.96
CL-113878,42.0,31908.35,14,2,14.09,1.8,0,0,tablet,sur,48.56
CL-113879,32.0,33444.98,9,1,9.46,2.5,0,0,móvil,norte,26.51
CL-113880,24.0,13376.73,6,1,0.0,3.0,0,0,móvil,sur,24.02
CL-113881,27.0,27731.34,12,2,27.3,3.2,0,0,móvil,este,50.65
CL-113882,47.0,31555.7,16,5,30.38,3.8,0,0,móvil,sur,147.39
CL-113883,62.0,30879.5,14,3,26.92,3.8,1,0,móvil,sur,94.46
CL-113884,55.0,28777.99,11,0,30.77,3.0,0,0,escritorio,norte,0.0
CL-113885,22.0,17791.12,8,1,5.57,2.2,0,0,móvil,oeste,22.07
CL-113886,48.0,19313.72,9,1,27.08,4.7,0,0,escritorio,sur,34.16
CL-113887,30.0,16219.53,10,0,29.13,4.2,0,0,móvil,oeste,0.0
CL-113888,31.0,35540.46,10,1,11.4,4.1,0,0,escritorio,norte,37.0
CL-113889,32.0,28844.29,6,2,0.0,3.9,0,0,móvil,oeste,75.4
CL-113890,46.0,29482.47,17,1,25.93,4.0,0,0,móvil,este,25.71
CL-113891,50.0,12945.07,8,0,38.48,2.5,0,0,escritorio,oeste,0.0
CL-113892,37.0,29663.97,15,4,35.3,2.5,0,0,móvil,sur,78.42
CL-113893,37.0,36336.37,14,0,41.36,4.0,0,0,móvil,sur,0.0
CL-113894,44.0,11581.6,8,2,17.87,2.1,0,1,móvil,norte,60.77
CL-113895,45.0,24645.94,10,1,8.93,3.9,0,1,móvil,sur,26.49
CL-113896,52.0,14296.51,7,1,17.3,4.1,0,0,móvil,este,33.54
CL-113897,23.0,25797.18,10,1,10.67,4.8,0,0,móvil,norte,30.44
CL-113898,38.0,20990.08,15,2,41.74,3.4,0,0,móvil,sur,68.24
CL-113899,25.0,33809.09,12,4,18.29,2.8,0,1,móvil,norte,103.96
CL-113900,37.0,31692.4,7,0,27.04,4.3,0,0,móvil,norte,0.0
CL-113901,35.0,42915.04,6,1,24.87,3.4,0,0,móvil,sur,27.28
CL-113902,37.0,29459.22,10,2,9.53,2.4,0,0,móvil,oeste,60.6
CL-113903,28.0,33384.88,14,2,39.09,1.4,1,0,móvil,sur,66.11
CL-113904,20.0,24422.93,2,1,1.37,4.0,1,0,escritorio,norte,34.63
CL-113905,18.0,18969.35,14,1,34.6,4.2,0,0,móvil,norte,28.47
CL-113906,36.0,38347.62,7,1,13.84,3.6,0,0,móvil,norte,29.46
CL-113907,33.0,42432.55,10,2,20.87,3.6,0,1,móvil,este,81.86
CL-113908,30.0,37056.56,9,0,7.23,3.6,0,1,móvil,oeste,0.0
CL-113909,54.0,31312.28,7,1,21.74,3.5,0,1,móvil,oeste,30.45
CL-113910,28.0,20259.06,7,0,2.98,2.5,0,0,escritorio,norte,0.0
CL-113911,55.0,41416.28,11,1,37.35,3.3,0,0,tablet,norte,22.58
CL-113912,57.0,35795.09,10,2,32.06,3.5,0,0,móvil,norte,57.3
CL-113913,18.0,50248.79,8,1,21.86,4.3,0,0,móvil,sur,36.08
CL-113914,39.0,18455.76,8,1,6.86,3.1,0,0,móvil,sur,36.01
CL-113915,33.0,38625.67,10,2,10.77,3.3,0,0,móvil,oeste,49.72
CL-113916,18.0,35491.07,7,1,13.09,3.9,0,0,móvil,sur,25.61
CL-113917,21.0,26579.73,8,1,10.3,3.1,0,0,tablet,este,26.91
CL-113918,47.0,43638.35,11,1,18.64,3.1,0,0,móvil,sur,24.66
CL-113919,62.0,34023.45,11,2,16.43,2.6,0,1,móvil,oeste,63.19
CL-113920,49.0,20631.07,8,2,17.45,4.5,0,0,móvil,norte,65.2
CL-113921,42.0,28816.61,13,1,27.99,3.9,1,0,móvil,norte,35.57
CL-113922,38.0,20511.41,8,0,7.99,4.2,0,1,escritorio,norte,0.0
CL-113923,58.0,25314.84,12,1,26.22,3.2,0,1,escritorio,sur,32.52
CL-113924,64.0,37038.26,11,1,25.37,4.9,0,0,móvil,oeste,35.96
CL-113925,31.0,39892.74,8,1,20.77,3.8,1,1,móvil,sur,41.47
CL-113926,18.0,32212.12,11,1,25.42,4.1,1,0,móvil,oeste,44.8
CL-113927,18.0,22499.25,8,2,26.35,3.8,0,0,móvil,sur,56.57
CL-113928,54.0,33816.08,7,1,11.84,3.7,0,0,tablet,norte,27.81
CL-113929,37.0,37234.0,17,3,36.68,3.7,0,0,móvil,este,84.08
CL-113930,40.0,10278.88,14,2,38.85,3.1,0,0,móvil,sur,40.0
CL-113931,18.0,31164.79,8,2,12.49,3.8,0,0,móvil,norte,57.57
CL-113932,29.0,28098.1,5,1,6.21,3.8,0,1,tablet,sur,32.2
CL-113933,34.0,39537.11,8,0,7.57,3.4,0,0,móvil,oeste,0.0
CL-113934,40.0,33856.89,6,1,0.78,3.4,0,0,escritorio,este,30.85
CL-113935,33.0,34843.52,14,2,31.48,3.7,0,0,tablet,norte,69.23
CL-113936,26.0,25180.89,16,2,28.83,2.9,0,1,móvil,sur,60.7
CL-113937,29.0,30016.52,8,1,23.79,3.7,0,0,móvil,sur,24.33
CL-113938,52.0,39436.85,15,1,25.15,4.3,0,0,escritorio,este,33.08
CL-113939,41.0,29351.2,7,1,5.43,2.7,0,1,escritorio,este,30.09
CL-113940,45.0,31746.7,7,0,0.0,4.4,0,0,móvil,norte,0.0
CL-113941,27.0,14640.43,10,2,10.42,3.1,0,0,escritorio,este,47.16
CL-113942,18.0,29314.6,10,1,27.64,3.6,0,0,móvil,sur,30.65
CL-113943,32.0,9880.0,10,1,28.11,4.2,0,0,móvil,norte,25.94
CL-113944,28.0,24838.55,6,0,24.26,3.4,0,0,móvil,sur,0.0
CL-113945,42.0,30635.16,10,2,24.58,4.0,1,0,móvil,oeste,87.61
CL-113946,75.0,37670.31,10,2,24.39,3.0,0,0,móvil,este,55.41
CL-113947,46.0,20008.4,15,1,22.91,3.9,0,0,escritorio,norte,32.73
CL-113948,71.0,33736.84,10,0,7.38,4.1,0,0,móvil,sur,0.0
CL-113949,45.0,44684.93,7,1,20.93,3.2,0,1,móvil,norte,33.93
CL-113950,30.0,23592.56,9,0,23.67,3.7,0,0,escritorio,oeste,0.0
CL-113951,42.0,14529.47,5,1,10.16,3.8,0,0,móvil,norte,25.67
CL-113952,59.0,32898.4,6,1,10.35,3.4,0,0,móvil,este,26.02
CL-113953,60.0,18080.03,8,2,32.11,3.2,0,0,escritorio,norte,65.79
CL-113954,31.0,21810.01,15,5,23.01,3.4,0,0,escritorio,este,150.43
CL-113955,41.0,39233.37,12,1,41.65,3.5,0,0,tablet,sur,18.61
CL-113956,21.0,48768.99,9,1,19.12,3.6,0,0,escritorio,norte,37.75
CL-113957,48.0,19993.1,7,0,0.0,3.8,0,0,móvil,norte,0.0
CL-113958,57.0,22625.8,10,0,23.8,3.7,0,0,escritorio,sur,0.0
CL-113959,38.0,25601.31,15,1,26.68,3.4,0,0,móvil,norte,27.42
CL-113960,30.0,24521.92,15,1,27.67,3.3,0,0,escritorio,sur,30.07
CL-113961,42.0,49332.93,3,0,5.81,4.0,1,0,móvil,este,0.0
CL-113962,43.0,24694.32,12,3,4.07,3.8,0,0,móvil,sur,78.0
CL-113963,39.0,26122.48,11,1,24.46,3.7,1,0,móvil,este,36.73
CL-113964,40.0,46161.77,8,2,13.5,3.4,0,1,escritorio,este,54.46
CL-113965,36.0,35766.76,7,0,32.46,2.9,1,0,móvil,sur,0.0
CL-113966,50.0,39858.99,9,0,41.92,3.5,0,0,escritorio,oeste,0.0
CL-113967,47.0,20938.87,17,6,41.07,3.7,0,0,tablet,norte,167.89
CL-113968,26.0,24698.2,12,0,31.08,3.1,0,0,móvil,oeste,0.0
CL-113969,26.0,19602.82,11,2,33.54,5.0,0,0,escritorio,sur,61.61
CL-113970,35.0,38012.62,10,1,19.41,4.3,0,0,móvil,sur,36.43
CL-113971,47.0,42252.43,15,2,36.45,3.6,1,0,móvil,norte,74.04
CL-113972,40.0,24002.26,13,0,22.13,4.0,0,0,escritorio,oeste,0.0
CL-113973,30.0,26357.59,7,0,4.14,3.7,0,0,escritorio,sur,0.0
CL-113974,41.0,26795.1,11,3,32.52,3.5,1,0,móvil,sur,80.16
CL-113975,34.0,14527.76,15,4,15.64,4.8,0,0,escritorio,oeste,97.07
CL-113976,49.0,23261.78,11,1,19.82,3.8,0,0,móvil,norte,23.87
CL-113977,42.0,37732.66,11,1,34.49,2.9,0,0,móvil,norte,28.08
CL-113978,34.0,21245.81,7,1,13.66,3.8,1,0,móvil,oeste,37.84
CL-113979,41.0,30929.82,4,1,2.79,3.7,0,0,escritorio,este,28.88
CL-113980,54.0,16919.81,7,2,23.62,3.6,1,0,móvil,oeste,59.77
CL-113981,31.0,28559.99,9,2,4.5,3.9,0,0,móvil,oeste,55.33
CL-113982,43.0,24366.79,12,1,14.56,3.4,0,0,móvil,oeste,26.62
CL-113983,37.0,17783.29,14,2,28.76,2.3,0,0,móvil,norte,36.5
CL-113984,43.0,37903.86,18,1,43.58,4.0,0,0,escritorio,oeste,33.71
CL-113985,30.0,38466.27,10,4,34.87,3.3,0,1,escritorio,oeste,94.21
CL-113986,39.0,20304.61,15,4,43.44,3.5,1,0,tablet,oeste,186.25
CL-113987,51.0,27838.17,9,3,18.84,3.5,0,0,tablet,norte,92.54
CL-113988,27.0,30443.19,15,1,32.94,4.0,0,0,tablet,norte,26.38
CL-113989,22.0,11852.38,6,1,16.81,4.0,0,0,escritorio,norte,34.06
CL-113990,23.0,16029.07,8,1,25.69,3.2,0,0,móvil,oeste,28.2
CL-113991,24.0,42862.84,7,0,4.35,4.0,0,0,móvil,este,0.0
CL-113992,45.0,19348.73,11,3,19.28,3.1,0,0,móvil,sur,99.0
CL-113993,21.0,42581.83,10,2,9.98,4.7,0,0,móvil,este,67.95
CL-113994,34.0,16545.86,9,2,11.54,2.8,0,0,tablet,este,45.79
CL-113995,45.0,36588.28,10,0,12.96,4.0,0,0,escritorio,oeste,0.0
CL-113996,43.0,26886.97,14,5,42.07,3.7,0,0,tablet,este,136.3
CL-113997,33.0,28292.34,12,2,32.37,4.1,0,0,móvil,norte,61.1
CL-113998,40.0,48559.36,11,4,16.98,3.3,0,0,escritorio,norte,127.63
CL-113999,39.0,17458.13,8,0,13.74,4.7,0,0,escritorio,oeste,0.0
CL-114000,35.0,35947.98,16,2,40.05,3.4,0,0,móvil,sur,63.29
CL-114001,35.0,35534.9,9,2,10.39,4.3,0,0,móvil,norte,60.32
CL-114002,65.0,63545.73,11,0,18.88,2.1,0,0,móvil,sur,0.0
CL-114003,48.0,19228.69,15,0,27.66,3.5,0,0,móvil,norte,0.0
CL-114004,68.0,23740.15,11,2,25.63,4.5,0,0,móvil,sur,67.32
CL-114005,32.0,38159.22,19,3,30.34,3.8,0,1,móvil,sur,97.12
CL-114006,37.0,27997.36,10,3,27.08,5.0,0,1,escritorio,sur,115.2
CL-114007,22.0,25369.49,9,2,5.44,5.0,0,0,móvil,norte,53.84
CL-114008,28.0,39575.11,9,0,26.26,2.6,0,0,móvil,sur,0.0
CL-114009,61.0,27334.32,8,3,7.76,5.0,0,0,móvil,norte,114.44
CL-114010,32.0,21081.41,11,1,8.49,4.2,0,0,móvil,norte,35.34
CL-114011,61.0,37262.1,10,2,21.44,4.0,0,0,escritorio,oeste,42.58
CL-114012,23.0,33752.88,8,1,13.86,2.5,0,1,móvil,oeste,28.69
CL-114013,25.0,26871.53,12,0,39.2,4.3,0,0,móvil,oeste,0.0
CL-114014,34.0,26396.98,5,2,8.37,4.4,0,1,escritorio,este,59.74
CL-114015,37.0,20850.93,8,1,21.7,3.3,0,0,escritorio,oeste,24.34
CL-114016,49.0,37250.97,8,0,23.83,4.7,0,0,móvil,este,0.0
CL-114017,43.0,26398.92,6,0,15.58,2.7,0,0,móvil,norte,0.0
CL-114018,33.0,22301.54,12,2,13.39,3.6,0,1,móvil,norte,63.66
CL-114019,36.0,17144.45,7,1,18.36,4.6,1,0,móvil,sur,36.93
CL-114020,34.0,33921.54,8,0,27.92,3.1,0,0,móvil,norte,0.0
CL-114021,27.0,24914.17,7,1,5.95,3.4,1,0,móvil,norte,38.89
CL-114022,27.0,9873.25,17,1,29.39,3.2,0,0,móvil,oeste,30.73
CL-114023,50.0,17967.31,10,1,0.0,3.4,0,0,móvil,sur,23.66
CL-114024,18.0,27664.03,6,0,19.7,3.5,0,0,tablet,norte,0.0
CL-114025,57.0,27944.62,11,1,20.62,3.4,0,0,escritorio,norte,34.06
CL-114026,34.0,27564.58,9,2,17.81,5.0,0,0,móvil,norte,64.46
CL-114027,29.0,26172.44,10,0,23.78,3.2,0,0,móvil,norte,0.0
CL-114028,47.0,15241.46,8,0,20.86,3.4,0,0,tablet,oeste,0.0
CL-114029,56.0,21254.51,10,0,23.03,3.0,0,0,móvil,este,0.0
CL-114030,51.0,41837.77,12,3,33.39,2.7,0,0,móvil,sur,94.6
CL-114031,44.0,40362.28,9,1,17.4,3.9,0,0,móvil,este,36.38
CL-114032,51.0,35779.52,11,2,27.41,4.7,0,0,escritorio,norte,58.96
CL-114033,18.0,34895.03,9,0,19.49,5.0,0,0,móvil,sur,0.0
CL-114034,32.0,39047.56,5,0,15.71,4.1,0,0,escritorio,este,0.0
CL-114035,27.0,18792.05,12,2,31.38,3.6,0,0,escritorio,sur,45.21
CL-114036,53.0,30329.28,8,1,22.28,4.6,0,0,móvil,este,25.27
CL-114037,33.0,18797.33,6,1,13.97,3.5,0,0,escritorio,oeste,34.88
CL-114038,48.0,18970.86,9,1,25.55,4.5,0,0,escritorio,este,31.89
CL-114039,44.0,33680.65,7,1,11.33,3.2,0,0,escritorio,este,29.19
CL-114040,28.0,39467.5,11,0,19.04,4.8,0,0,móvil,oeste,0.0
CL-114041,31.0,28061.51,5,1,0.19,3.5,0,0,móvil,oeste,28.5
CL-114042,54.0,46490.0,9,1,16.17,4.5,0,0,móvil,norte,37.35
CL-114043,29.0,32117.84,11,3,28.81,4.8,0,0,escritorio,norte,88.02
CL-114044,39.0,22232.14,10,1,16.51,3.8,1,0,tablet,oeste,32.69
CL-114045,29.0,19132.71,10,1,22.97,3.6,0,0,móvil,norte,34.21
CL-114046,34.0,40181.31,10,1,41.12,4.6,0,0,móvil,norte,28.04
CL-114047,37.0,31284.59,8,2,13.26,4.1,1,0,tablet,este,69.79
CL-114048,29.0,36760.47,8,0,11.23,4.5,0,0,escritorio,oeste,0.0
CL-114049,26.0,8000.0,11,2,29.56,4.2,0,0,móvil,norte,64.94
CL-114050,41.0,32446.72,5,0,11.26,3.9,0,0,tablet,norte,0.0
CL-114051,28.0,24882.26,10,1,4.85,4.2,0,0,móvil,sur,27.96
CL-114052,28.0,16062.4,11,1,26.25,3.7,0,1,móvil,norte,25.94
CL-114053,27.0,29373.18,9,1,16.17,2.9,0,0,tablet,oeste,27.49
CL-114054,37.0,40918.14,11,0,34.74,3.9,0,0,móvil,sur,0.0
CL-114055,49.0,52662.28,12,0,30.16,3.3,0,0,tablet,oeste,0.0
CL-114056,56.0,32421.52,10,2,37.39,3.0,0,0,escritorio,sur,58.28
CL-114057,29.0,22908.53,10,0,20.26,3.4,1,0,móvil,este,0.0
CL-114058,64.0,22304.97,8,1,0.0,2.8,0,0,móvil,sur,27.71
CL-114059,26.0,39631.32,16,5,51.12,1.4,0,0,móvil,norte,90.36
CL-114060,51.0,20031.26,12,2,14.89,4.1,0,0,escritorio,este,73.01
CL-114061,29.0,36224.27,13,0,13.45,3.2,0,0,móvil,norte,0.0
CL-114062,28.0,32936.81,15,2,27.81,3.8,1,0,escritorio,norte,46.25
CL-114063,29.0,31831.01,13,3,35.72,3.5,0,0,escritorio,oeste,92.68
CL-114064,37.0,14318.81,12,4,33.44,4.3,0,0,escritorio,norte,140.2
CL-114065,45.0,26430.42,10,2,22.43,3.3,0,0,móvil,oeste,38.67
CL-114066,46.0,15418.42,12,1,7.79,2.7,0,0,escritorio,oeste,32.94
CL-114067,27.0,24117.53,11,1,28.86,4.2,0,0,móvil,este,34.1
CL-114068,26.0,39171.39,6,1,21.82,1.9,0,0,móvil,norte,28.17
CL-114069,27.0,42310.58,7,1,20.56,3.8,1,0,móvil,este,36.28
CL-114070,37.0,32139.49,6,1,16.69,3.7,0,0,escritorio,este,28.02
CL-114071,35.0,24296.59,9,0,23.95,4.1,1,0,móvil,sur,0.0
CL-114072,27.0,45880.99,6,1,20.76,5.0,0,0,móvil,este,39.45
CL-114073,41.0,24164.09,14,2,26.15,3.3,1,0,móvil,sur,80.08
CL-114074,65.0,18643.14,13,0,30.12,3.9,0,1,escritorio,norte,0.0
CL-114075,32.0,36964.83,6,1,7.47,4.1,0,0,móvil,este,30.36
CL-114076,33.0,34577.34,7,0,18.6,3.7,1,0,móvil,este,0.0
CL-114077,45.0,24574.24,11,2,20.05,3.0,0,0,móvil,sur,54.05
CL-114078,31.0,31002.25,10,2,22.42,2.5,0,0,móvil,sur,54.6
CL-114079,46.0,34421.6,10,0,14.17,3.1,0,0,móvil,este,0.0
CL-114080,29.0,32036.79,11,1,30.42,2.6,0,1,móvil,sur,31.82
CL-114081,60.0,34589.39,10,2,27.21,2.7,1,0,móvil,oeste,55.17
CL-114082,42.0,24942.85,7,2,11.52,3.6,1,0,escritorio,norte,64.91
CL-114083,31.0,35262.45,15,0,24.99,2.7,0,0,escritorio,sur,0.0
CL-114084,31.0,30175.58,6,0,10.81,4.0,0,1,móvil,este,0.0
CL-114085,32.0,25281.89,10,2,16.53,2.8,0,0,escritorio,este,47.81
CL-114086,54.0,27541.15,16,1,42.9,4.2,0,1,escritorio,este,27.12
CL-114087,23.0,29020.98,9,1,28.57,2.9,0,0,móvil,sur,27.12
CL-114088,30.0,15546.22,17,2,24.0,4.1,0,0,escritorio,sur,48.0
CL-114089,31.0,23633.41,10,1,21.45,3.7,1,0,móvil,oeste,37.29
CL-114090,38.0,30649.06,9,1,17.91,4.0,0,0,móvil,sur,29.78
CL-114091,35.0,16490.09,12,0,22.32,3.3,0,0,escritorio,oeste,0.0
CL-114092,20.0,23800.76,10,1,35.8,3.3,0,0,móvil,norte,22.23
CL-114093,33.0,53846.45,4,0,0.0,4.8,1,0,móvil,este,0.0
CL-114094,37.0,18707.42,11,1,16.09,2.9,0,1,móvil,este,29.36
CL-114095,30.0,26161.86,6,0,14.64,3.0,0,0,móvil,norte,0.0
CL-114096,46.0,21662.83,14,3,30.92,2.2,0,0,móvil,sur,72.71
CL-114097,49.0,28831.3,8,1,14.65,3.1,0,0,móvil,oeste,33.52
CL-114098,37.0,21850.82,8,0,0.0,2.6,0,0,móvil,sur,0.0
CL-114099,41.0,27567.57,8,2,23.25,4.8,0,0,móvil,este,60.9
CL-114100,18.0,22814.53,11,2,31.2,4.1,0,0,móvil,este,52.56
CL-114101,33.0,40551.28,8,0,0.0,3.2,0,1,móvil,sur,0.0
CL-114102,50.0,30816.37,8,0,24.24,4.2,0,0,móvil,norte,0.0
CL-114103,33.0,19970.27,8,1,12.56,1.6,0,1,móvil,oeste,26.84
CL-114104,29.0,38407.97,12,0,25.08,2.8,0,0,móvil,norte,0.0
CL-114105,65.0,20417.33,8,0,18.83,4.1,0,0,escritorio,oeste,0.0
CL-114106,60.0,14359.2,9,3,12.49,2.8,0,0,escritorio,oeste,93.24
CL-114107,44.0,29969.58,6,0,13.83,3.1,0,0,móvil,este,0.0
CL-114108,52.0,49072.64,15,1,27.35,4.3,0,0,escritorio,sur,32.41
CL-114109,18.0,11723.36,13,0,26.18,3.9,1,0,escritorio,este,0.0
CL-114110,29.0,16690.12,8,2,11.03,2.7,0,0,tablet,este,51.71
CL-114111,32.0,37525.26,9,3,35.12,3.3,1,0,móvil,oeste,94.65
CL-114112,35.0,23576.79,5,0,6.27,3.2,0,0,escritorio,sur,0.0
CL-114113,32.0,36119.49,9,2,16.36,3.1,0,1,móvil,oeste,54.69
CL-114114,18.0,21625.11,11,0,14.26,3.2,0,0,escritorio,oeste,0.0
CL-114115,43.0,31419.62,7,0,23.02,4.5,0,0,tablet,sur,0.0
CL-114116,45.0,47444.74,12,2,26.32,3.0,0,0,escritorio,sur,58.18
CL-114117,57.0,18054.1,9,1,31.5,4.4,0,1,móvil,norte,22.59
CL-114118,29.0,40237.61,4,0,9.84,4.2,1,0,escritorio,norte,0.0
CL-114119,28.0,36797.07,6,1,12.5,4.3,0,1,móvil,oeste,34.03
CL-114120,18.0,15107.56,11,2,30.84,4.0,0,0,móvil,sur,54.55
CL-114121,34.0,35589.01,11,3,13.66,4.0,0,0,tablet,oeste,102.82
CL-114122,49.0,30728.06,10,1,19.73,3.7,0,0,móvil,norte,30.87
CL-114123,31.0,30910.94,12,1,26.68,3.2,0,1,móvil,sur,22.92
CL-114124,64.0,33365.18,10,1,29.67,4.7,0,0,móvil,sur,30.38
CL-114125,35.0,26496.34,14,0,21.88,3.3,0,0,móvil,este,0.0
CL-114126,40.0,30700.99,11,0,21.7,3.5,0,0,escritorio,oeste,0.0
CL-114127,22.0,32414.52,14,2,22.64,4.1,0,0,móvil,norte,58.39
CL-114128,41.0,37460.58,8,0,21.44,3.9,0,0,móvil,sur,0.0
CL-114129,18.0,14728.39,7,1,11.33,2.7,0,0,escritorio,este,23.99
CL-114130,46.0,42908.86,7,3,26.83,3.5,1,0,escritorio,oeste,119.21
CL-114131,47.0,18447.1,10,0,21.45,3.5,0,0,móvil,norte,0.0
CL-114132,54.0,37616.28,6,1,18.53,4.5,0,0,móvil,norte,42.35
CL-114133,26.0,30794.45,2,0,0.0,3.9,0,0,escritorio,norte,0.0
CL-114134,40.0,17188.44,6,4,13.38,4.8,0,0,escritorio,sur,124.99
CL-114135,45.0,35281.45,12,3,24.32,3.5,1,0,tablet,sur,61.55
CL-114136,43.0,20545.93,8,0,8.39,3.6,0,1,escritorio,norte,0.0
CL-114137,28.0,40687.96,11,0,24.19,3.5,0,0,móvil,oeste,0.0
CL-114138,18.0,22891.65,5,0,0.24,3.9,0,0,móvil,este,0.0
CL-114139,42.0,15050.14,12,0,0.0,5.0,0,1,móvil,norte,0.0
CL-114140,36.0,45338.45,7,0,15.86,3.7,0,0,móvil,norte,0.0
CL-114141,31.0,31813.24,9,0,26.93,3.0,0,0,móvil,oeste,0.0
CL-114142,47.0,38671.91,6,1,0.0,3.8,0,0,escritorio,este,31.87
CL-114143,37.0,21485.28,12,4,30.23,3.1,0,0,móvil,este,116.57
CL-114144,22.0,11081.89,14,3,31.85,3.2,0,0,tablet,sur,80.25
CL-114145,18.0,46752.02,16,1,0.47,3.7,0,0,tablet,oeste,29.05
CL-114146,24.0,29935.73,10,2,18.05,4.9,0,1,escritorio,norte,79.89
CL-114147,67.0,34913.52,9,3,3.22,3.4,0,0,escritorio,oeste,97.79
CL-114148,47.0,36565.96,13,3,43.77,3.8,0,1,móvil,norte,90.46
CL-114149,40.0,26646.09,12,1,19.5,3.6,0,0,móvil,este,31.05
CL-114150,36.0,32262.3,10,0,6.29,4.1,0,0,móvil,oeste,0.0
CL-114151,35.0,45939.53,10,2,26.24,2.0,0,0,escritorio,norte,55.29
CL-114152,52.0,29675.59,9,2,12.24,3.4,0,0,tablet,este,44.66
CL-114153,32.0,39421.01,10,1,24.21,3.5,0,0,móvil,sur,35.51
CL-114154,45.0,10087.53,10,0,6.91,3.8,0,0,móvil,norte,0.0
CL-114155,34.0,41237.61,8,1,14.45,4.1,0,0,móvil,este,34.35
CL-114156,61.0,14779.96,7,2,14.78,4.6,0,0,móvil,sur,60.49
CL-114157,47.0,40094.09,8,0,27.14,3.7,0,0,móvil,norte,0.0
CL-114158,53.0,33906.31,11,4,17.01,4.7,0,0,escritorio,sur,154.93
CL-114159,31.0,29040.79,9,0,14.62,4.2,0,0,escritorio,oeste,0.0
CL-114160,51.0,29004.12,6,0,18.75,4.4,0,0,móvil,este,0.0
CL-114161,34.0,27472.69,12,0,37.97,3.9,0,0,escritorio,norte,0.0
CL-114162,39.0,21793.3,15,0,10.37,3.8,0,0,móvil,este,0.0
CL-114163,58.0,27940.24,10,0,23.89,4.6,0,0,móvil,sur,0.0
CL-114164,25.0,52080.59,14,2,34.49,3.9,0,1,móvil,norte,62.41
CL-114165,40.0,43023.07,7,2,10.55,4.0,0,0,móvil,norte,79.74
CL-114166,43.0,21289.97,10,0,20.95,3.0,1,0,tablet,oeste,0.0
CL-114167,44.0,32676.87,5,1,0.0,3.6,0,0,móvil,norte,25.93
CL-114168,33.0,30959.79,7,1,28.96,3.4,0,0,tablet,sur,30.32
